ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios;;;;
8019;1;13;3;47.0;440;80.0;14;1;0;0;4;;;;
8019;0;21;2;53.0;476;85.0;19;3;0;2;4;;;;
8020;1;17;3;62.0;509;89.0;19;1;0;3;7;;;;
8020;0;11;5;38.0;310;81.0;10;0;0;2;3;;;;
8021;1;12;4;53.0;410;87.0;27;5;0;0;6;;;;
8021;0;4;1;47.0;383;82.0;14;1;0;2;1;;;;
8022;1;18;6;55.0;459;86.0;27;4;1;0;9;;;;
8022;0;13;3;45.0;396;82.0;13;2;1;2;2;;;;
8023;1;14;5;60.0;491;85.0;18;4;0;5;5;;;;
8023;0;10;2;40.0;341;74.0;18;2;0;2;1;;;;
8024;1;17;3;47.0;445;83.0;15;1;0;1;7;;;;
8024;0;13;6;53.0;508;87.0;16;1;0;2;6;;;;
8025;1;8;4;41.0;300;76.0;11;1;0;4;4;;;;
8025;0;16;4;59.0;424;79.0;15;2;1;1;5;;;;
8027;1;17;9;62.0;517;81.0;15;0;0;1;10;;;;
8027;0;6;1;38.0;317;68.0;16;2;0;1;3;;;;
8026;1;10;4;55.0;517;90.0;13;2;2;1;5;;;;
8026;0;21;8;45.0;437;88.0;16;2;0;2;6;;;;
8028;1;17;6;51.0;474;90.0;12;1;1;1;8;;;;
8028;0;18;6;49.0;479;87.0;9;2;1;2;4;;;;
8029;1;9;5;55.0;471;83.0;15;2;1;0;1;;;;
8029;0;13;7;45.0;380;81.0;23;1;0;1;4;;;;
8030;1;10;2;43.0;349;86.0;21;4;0;3;9;;;;
8030;0;5;1;57.0;463;85.0;12;0;1;3;6;;;;
8031;1;10;5;55.0;412;81.0;18;3;0;1;5;;;;
8031;0;12;6;45.0;338;81.0;20;2;0;3;2;;;;
8032;1;15;3;48.0;352;82.0;14;2;1;0;5;;;;
8032;0;9;3;52.0;378;84.0;15;4;0;2;8;;;;
8033;1;14;3;57.0;532;89.0;11;1;1;2;6;;;;
8033;0;3;2;43.0;424;87.0;13;2;1;0;2;;;;
8034;1;14;7;64.0;556;85.0;13;1;0;5;8;;;;
8034;0;12;4;36.0;306;75.0;18;1;0;0;3;;;;
8035;1;9;2;53.0;429;79.0;16;2;1;5;5;;;;
8035;0;12;4;47.0;380;79.0;20;2;0;1;5;;;;
8036;1;8;3;37.0;342;73.0;8;1;0;2;5;;;;
8036;0;11;2;63.0;570;84.0;6;0;0;2;8;;;;
8037;1;6;1;21.0;170;62.0;10;4;1;1;0;;;;
8037;0;15;4;79.0;572;90.0;14;3;0;5;12;;;;
8038;1;20;7;64.0;567;87.0;15;1;1;3;6;;;;
8038;0;9;4;36.0;327;76.0;12;3;1;1;2;;;;
8039;1;25;9;49.0;426;83.0;18;2;0;0;5;;;;
8039;0;14;6;51.0;443;81.0;8;2;0;2;4;;;;
8041;1;11;5;33.0;277;72.0;15;3;0;1;4;;;;
8041;0;25;7;67.0;533;88.0;13;2;0;5;11;;;;
8043;1;12;3;42.0;318;76.0;9;1;0;2;3;;;;
8043;0;11;1;58.0;420;84.0;20;3;0;2;7;;;;
8042;1;18;9;42.0;308;76.0;24;4;0;2;5;;;;
8042;0;13;6;58.0;417;82.0;11;3;0;1;9;;;;
8044;1;15;9;44.0;359;76.0;16;2;0;1;6;;;;
8044;0;14;8;56.0;468;84.0;14;0;0;4;4;;;;
8045;1;13;3;64.0;590;85.0;21;2;0;0;6;;;;
8045;0;9;2;36.0;336;76.0;21;3;0;2;3;;;;
8046;1;11;2;55.0;497;86.0;14;1;0;3;6;;;;
8046;0;11;3;45.0;415;86.0;15;2;0;0;6;;;;
8047;1;7;1;44.0;321;76.0;15;4;0;0;8;;;;
8047;0;21;6;56.0;416;83.0;13;2;0;1;10;;;;
8048;1;8;3;26.0;251;69.0;10;0;0;3;5;;;;
8048;0;18;4;74.0;700;87.0;9;1;0;3;8;;;;
8050;1;9;2;47.0;451;82.0;11;3;0;1;3;;;;
8050;0;16;2;53.0;486;86.0;15;4;0;2;8;;;;
8052;1;13;3;56.0;528;84.0;20;4;0;2;1;;;;
8052;0;14;4;44.0;410;81.0;11;1;0;4;6;;;;
8051;1;4;1;42.0;401;75.0;16;2;1;3;1;;;;
8051;0;19;6;58.0;536;82.0;16;0;0;0;4;;;;
8053;1;20;6;54.0;478;83.0;20;1;0;0;9;;;;
8053;0;9;4;46.0;408;80.0;11;1;0;0;4;;;;
8054;1;11;1;58.0;511;89.0;9;2;0;4;2;;;;
8054;0;12;3;42.0;363;83.0;16;1;0;1;5;;;;
8055;1;17;7;60.0;493;87.0;14;4;0;1;5;;;;
8055;0;10;4;40.0;335;81.0;16;2;0;0;4;;;;
8056;1;19;5;60.0;411;79.0;13;3;0;9;11;;;;
8056;0;10;7;40.0;286;71.0;14;4;0;3;7;;;;
8057;1;10;2;54.0;406;84.0;16;2;0;2;7;;;;
8057;0;16;5;46.0;359;81.0;12;3;0;0;5;;;;
8058;1;15;6;55.0;416;86.0;12;1;0;1;9;;;;
8058;0;12;3;45.0;369;85.0;20;1;0;1;5;;;;
8059;1;15;7;43.0;409;84.0;16;1;0;0;5;;;;
8059;0;10;1;57.0;532;86.0;19;1;1;3;4;;;;
7947;1;12;4;54.0;461;83.0;18;2;0;4;4;;;;
7947;0;18;6;46.0;397;81.0;12;0;0;2;7;;;;
7946;1;15;2;62.0;502;86.0;18;2;1;0;8;;;;
7946;0;12;4;38.0;322;74.0;14;3;0;1;5;;;;
8060;1;14;5;46.0;388;77.0;15;0;1;1;5;;;;
8060;0;8;2;54.0;453;79.0;16;1;1;1;5;;;;
8061;1;28;11;64.0;560;85.0;10;1;0;1;9;;;;
8061;0;10;5;36.0;319;74.0;20;4;0;0;4;;;;
8062;1;10;2;40.0;377;80.0;18;1;0;1;3;;;;
8062;0;12;4;60.0;555;86.0;13;2;0;1;8;;;;
8063;1;17;7;52.0;385;80.0;20;0;0;0;7;;;;
8063;0;8;5;48.0;365;78.0;21;1;0;2;4;;;;
8065;1;3;1;25.0;234;64.0;13;2;0;0;2;;;;
8065;0;19;5;75.0;671;88.0;12;3;0;2;11;;;;
8064;1;13;7;55.0;446;84.0;18;3;0;2;4;;;;
8064;0;10;3;45.0;376;80.0;22;4;0;2;5;;;;
8067;1;15;4;60.0;516;85.0;8;5;0;1;8;;;;
8067;0;7;2;40.0;347;78.0;14;5;0;0;1;;;;
8068;1;14;4;55.0;384;83.0;16;3;1;4;2;;;;
8068;0;10;4;45.0;317;77.0;15;3;1;0;4;;;;
8066;1;24;11;60.0;488;82.0;15;2;0;2;11;;;;
8066;0;5;2;40.0;361;72.0;13;3;0;0;0;;;;
8069;1;;;;;;;;;;;;;;
8069;0;;;;;;;;;;;;;;
8070;1;13;4;62.0;558;85.0;19;2;0;0;6;;;;
8070;0;6;2;38.0;337;76.0;16;2;0;0;3;;;;
8071;1;16;7;63.0;572;89.0;14;0;0;1;8;;;;
8071;0;14;1;37.0;335;78.0;16;3;0;1;6;;;;
8073;1;13;6;47.0;454;85.0;18;4;0;0;4;;;;
8073;0;10;1;53.0;496;88.0;15;2;1;1;6;;;;
8072;1;11;5;49.0;466;83.0;18;2;0;1;6;;;;
8072;0;13;3;51.0;475;84.0;21;2;0;4;6;;;;
8074;1;25;8;52.0;431;84.0;17;3;0;1;5;;;;
8074;0;15;5;48.0;415;81.0;12;2;0;2;3;;;;
8075;1;12;3;43.0;347;76.0;19;3;0;0;5;;;;
8075;0;10;5;57.0;472;85.0;15;2;0;4;4;;;;
8076;1;11;4;35.0;298;75.0;16;4;0;0;2;;;;
8076;0;19;4;65.0;534;86.0;15;4;0;2;5;;;;
8077;1;7;3;31.0;263;75.0;9;2;1;1;1;;;;
8077;0;15;4;69.0;577;88.0;19;3;0;2;8;;;;
8078;1;15;1;63.0;579;89.0;11;3;0;2;3;;;;
8078;0;13;4;37.0;350;79.0;12;2;0;2;3;;;;
8079;1;13;2;47.0;404;78.0;18;3;1;2;7;;;;
8079;0;8;5;53.0;460;83.0;22;3;0;1;2;;;;
8080;1;13;4;37.0;344;77.0;14;2;0;3;5;;;;
8080;0;8;3;63.0;571;86.0;25;5;0;2;5;;;;
8082;1;10;2;45.0;408;88.0;20;1;0;0;2;;;;
8082;0;12;2;55.0;498;86.0;12;0;0;0;4;;;;
8081;1;9;3;47.0;424;84.0;15;2;0;2;8;;;;
8081;0;13;4;53.0;483;83.0;17;1;0;0;4;;;;
8083;1;23;11;67.0;614;85.0;14;0;0;4;8;;;;
8083;0;4;3;33.0;315;67.0;11;1;0;1;1;;;;
8084;1;8;2;48.0;401;77.0;26;2;0;0;3;;;;
8084;0;12;1;52.0;429;83.0;18;3;0;0;4;;;;
8085;1;11;6;56.0;402;75.0;17;2;0;3;4;;;;
8085;0;11;4;44.0;314;72.0;14;2;1;2;7;;;;
8086;1;17;3;63.0;528;85.0;11;3;0;0;6;;;;
8086;0;11;4;37.0;314;78.0;15;1;1;0;8;;;;
8087;1;24;8;53.0;368;76.0;17;1;0;0;7;;;;
8087;0;19;5;47.0;336;77.0;18;1;0;2;11;;;;
8089;1;15;4;39.0;304;77.0;9;4;1;2;6;;;;
8089;0;10;3;61.0;475;80.0;10;1;1;1;6;;;;
8088;1;13;6;45.0;404;75.0;19;2;0;3;6;;;;
8088;0;14;4;55.0;483;80.0;14;0;0;2;1;;;;
8049;1;31;12;66.0;562;85.0;12;1;0;1;9;;;;
8049;0;7;4;34.0;299;67.0;12;4;0;4;4;;;;
8090;1;16;5;55.0;431;82.0;13;3;0;1;6;;;;
8090;0;12;9;45.0;382;77.0;20;2;0;2;2;;;;
8091;1;10;4;51.0;479;83.0;11;3;1;1;1;;;;
8091;0;16;3;49.0;458;81.0;13;2;0;0;4;;;;
8092;1;12;3;59.0;400;79.0;18;3;0;1;7;;;;
8092;0;8;1;41.0;288;65.0;21;3;0;2;2;;;;
8095;1;16;9;62.0;545;84.0;18;3;0;2;8;;;;
8095;0;13;6;38.0;332;77.0;14;3;1;1;2;;;;
8093;1;14;8;66.0;571;85.0;11;3;0;0;9;;;;
8093;0;11;3;34.0;295;70.0;9;1;0;3;4;;;;
8094;1;13;5;48.0;438;81.0;6;3;0;1;2;;;;
8094;0;14;8;52.0;450;84.0;19;2;0;3;7;;;;
8096;1;19;10;66.0;606;84.0;16;2;0;1;5;;;;
8096;0;12;3;34.0;314;70.0;14;1;0;2;1;;;;
8097;1;10;4;49.0;402;79.0;16;5;0;1;5;;;;
8097;0;13;3;51.0;403;77.0;18;3;2;3;2;;;;
8102;1;11;1;36.0;271;75.0;10;3;2;1;2;;;;
8102;0;17;6;64.0;454;87.0;20;5;0;2;11;;;;
8101;1;18;4;57.0;442;84.0;18;5;0;1;9;;;;
8101;0;6;2;43.0;341;77.0;25;2;0;0;1;;;;
8100;1;6;3;59.0;539;84.0;17;3;0;2;4;;;;
8100;0;17;4;41.0;389;75.0;16;3;0;2;3;;;;
8103;1;8;1;63.0;534;88.0;24;4;0;1;2;;;;
8103;0;11;2;37.0;316;79.0;15;2;0;2;7;;;;
8104;1;19;7;38.0;314;76.0;14;4;0;1;10;;;;
8104;0;9;6;62.0;530;83.0;13;5;0;2;3;;;;
8105;1;13;7;53.0;524;87.0;17;1;0;1;6;;;;
8105;0;8;3;47.0;482;82.0;11;1;0;0;3;;;;
8106;1;18;4;50.0;449;82.0;13;2;0;1;8;;;;
8106;0;3;1;50.0;464;78.0;13;2;0;0;6;;;;
8107;1;10;4;52.0;464;82.0;14;2;0;0;1;;;;
8107;0;14;3;48.0;422;86.0;19;3;1;2;7;;;;
8109;1;13;6;33.0;294;75.0;14;4;0;1;2;;;;
8109;0;20;4;67.0;555;86.0;14;1;0;1;8;;;;
8108;1;23;6;63.0;533;84.0;18;2;0;3;11;;;;
8108;0;12;4;37.0;326;72.0;11;1;0;0;5;;;;
8110;1;17;8;64.0;547;82.0;12;1;0;1;9;;;;
8110;0;12;4;36.0;313;69.0;18;2;0;2;6;;;;
8111;1;14;5;54.0;408;79.0;17;0;0;1;6;;;;
8111;0;7;1;46.0;361;73.0;15;3;0;3;4;;;;
8112;1;15;4;36.0;270;67.0;22;3;0;1;5;;;;
8112;0;15;6;64.0;493;82.0;12;1;0;1;8;;;;
8113;1;26;9;77.0;699;88.0;10;1;0;2;13;;;;
8113;0;3;0;23.0;224;56.0;11;0;0;1;4;;;;
8115;1;21;5;57.0;474;86.0;15;1;0;0;6;;;;
8115;0;12;4;43.0;360;79.0;17;4;0;2;3;;;;
8114;1;19;8;47.0;275;77.0;13;5;0;2;10;;;;
8114;0;9;2;53.0;301;80.0;18;4;0;3;8;;;;
8117;1;5;1;66.0;557;90.0;15;3;0;1;4;;;;
8117;0;8;2;34.0;291;78.0;11;1;0;1;2;;;;
8116;1;10;5;28.0;244;68.0;16;6;0;1;1;;;;
8116;0;16;6;72.0;616;87.0;16;5;0;1;7;;;;
8120;1;12;7;61.0;493;85.0;17;3;1;1;4;;;;
8120;0;10;4;39.0;314;73.0;19;4;1;0;2;;;;
8122;1;5;1;30.0;248;69.0;22;2;0;0;0;;;;
8122;0;14;5;70.0;557;86.0;18;5;0;0;12;;;;
8121;1;8;3;34.0;314;64.0;16;4;0;2;2;;;;
8121;0;7;0;66.0;580;78.0;13;3;1;2;4;;;;
8123;1;4;1;43.0;387;82.0;14;2;1;0;3;;;;
8123;0;11;4;57.0;481;88.0;18;1;0;1;7;;;;
8124;1;17;7;54.0;446;86.0;18;4;0;2;6;;;;
8124;0;13;7;46.0;396;85.0;18;3;0;0;4;;;;
8125;1;11;3;41.0;340;73.0;17;2;1;3;2;;;;
8125;0;12;2;59.0;474;81.0;15;1;0;3;5;;;;
8126;1;9;6;57.0;463;83.0;19;4;0;2;6;;;;
8126;0;21;6;43.0;345;80.0;13;2;0;3;9;;;;
8127;1;19;10;46.0;354;77.0;16;5;0;2;2;;;;
8127;0;7;1;54.0;401;81.0;20;7;0;5;6;;;;
8128;1;19;8;35.0;300;76.0;10;2;0;2;3;;;;
8128;0;16;2;65.0;546;85.0;12;1;0;0;9;;;;
8129;1;11;3;56.0;579;86.0;13;1;0;1;3;;;;
8129;0;13;7;44.0;466;84.0;12;1;0;0;4;;;;
8130;1;21;6;63.0;482;85.0;20;3;0;3;10;;;;
8130;0;11;5;37.0;297;77.0;14;2;0;4;3;;;;
8131;1;20;9;65.0;503;85.0;9;2;0;1;10;;;;
8131;0;8;3;35.0;272;69.0;19;0;1;1;2;;;;
8132;1;16;5;45.0;339;73.0;22;3;0;2;7;;;;
8132;0;6;2;55.0;421;75.0;25;4;0;2;3;;;;
8133;1;9;3;44.0;376;78.0;17;1;0;0;0;;;;
8133;0;8;3;56.0;468;81.0;19;3;0;1;4;;;;
8134;1;12;4;60.0;526;88.0;9;2;1;0;9;;;;
8134;0;10;3;40.0;369;82.0;13;3;0;2;3;;;;
8135;1;12;2;48.0;413;74.0;15;1;0;1;5;;;;
8135;0;4;0;52.0;448;75.0;20;4;0;1;3;;;;
8136;1;9;4;30.0;283;71.0;21;5;0;1;2;;;;
8136;0;13;5;70.0;635;87.0;13;4;0;1;7;;;;
8137;1;20;5;59.0;499;85.0;19;2;0;1;4;;;;
8137;0;10;3;41.0;361;80.0;17;3;0;1;4;;;;
8138;1;12;4;59.0;569;86.0;12;0;0;1;4;;;;
8138;0;13;4;41.0;396;82.0;13;1;0;2;5;;;;
8139;1;25;6;54.0;441;84.0;17;0;0;4;9;;;;
8139;0;3;0;46.0;392;76.0;13;3;0;0;1;;;;
8118;1;13;6;33.0;256;78.0;14;3;0;1;4;;;;
8118;0;8;1;67.0;523;89.0;11;3;0;2;7;;;;
8141;1;13;3;64.0;573;82.0;14;0;0;2;4;;;;
8141;0;14;4;36.0;328;78.0;21;2;0;1;2;;;;
8140;1;10;7;39.0;302;71.0;24;1;0;1;2;;;;
8140;0;12;6;61.0;479;81.0;18;2;0;2;7;;;;
8142;1;11;1;48.0;347;80.0;14;5;0;3;8;;;;
8142;0;16;8;52.0;376;82.0;12;1;0;0;10;;;;
8143;1;8;1;33.0;269;62.0;29;3;0;2;6;;;;
8143;0;13;4;67.0;544;83.0;11;5;0;1;6;;;;
8145;1;12;5;49.0;395;83.0;15;2;0;1;2;;;;
8145;0;7;4;51.0;404;83.0;18;4;0;2;3;;;;
8144;1;16;7;61.0;749;90.0;8;1;0;1;3;;;;
8144;0;11;3;39.0;473;84.0;14;2;0;0;4;;;;
8147;1;9;5;51.0;455;84.0;15;2;0;3;3;;;;
8147;0;15;5;49.0;440;85.0;8;2;0;3;5;;;;
8146;1;20;7;66.0;559;88.0;15;2;0;1;11;;;;
8146;0;10;5;34.0;293;77.0;16;1;0;2;4;;;;
8148;1;16;2;54.0;451;88.0;12;3;0;1;7;;;;
8148;0;15;5;46.0;401;86.0;12;4;0;1;5;;;;
8149;1;12;3;61.0;439;81.0;16;0;0;2;7;;;;
8149;0;11;5;39.0;273;70.0;18;3;0;0;3;;;;
7998;1;21;6;65.0;550;87.0;8;1;0;1;9;;;;
7998;0;10;6;35.0;317;76.0;24;2;0;1;1;;;;
8098;1;12;5;47.0;358;82.0;11;2;0;1;4;;;;
8098;0;18;5;53.0;394;82.0;20;0;0;1;11;;;;
8150;1;12;7;53.0;444;88.0;16;2;0;0;5;;;;
8150;0;8;1;47.0;383;82.0;13;4;0;0;9;;;;
8152;1;13;4;61.0;525;84.0;22;0;0;2;9;;;;
8152;0;5;4;39.0;344;81.0;13;2;0;1;2;;;;
8151;1;23;9;62.0;656;88.0;16;1;0;0;4;;;;
8151;0;6;1;38.0;402;81.0;18;3;0;1;4;;;;
8153;1;8;2;60.0;487;85.0;20;2;0;1;1;;;;
8153;0;14;3;40.0;334;73.0;15;2;1;1;4;;;;
8154;1;17;5;70.0;685;87.0;7;2;0;2;7;;;;
8154;0;6;3;30.0;298;71.0;19;4;0;2;4;;;;
8155;1;11;5;46.0;400;78.0;11;4;0;2;2;;;;
8155;0;18;4;54.0;455;82.0;12;1;1;1;7;;;;
8157;1;13;4;51.0;454;80.0;20;2;0;1;4;;;;
8157;0;7;2;49.0;455;80.0;20;4;0;0;4;;;;
8156;1;19;6;59.0;481;87.0;18;1;0;3;7;;;;
8156;0;11;6;41.0;355;78.0;15;1;0;2;5;;;;
8158;1;7;1;32.0;300;74.0;12;1;2;3;4;;;;
8158;0;15;3;68.0;618;91.0;14;1;0;1;12;;;;
8159;1;11;1;63.0;431;84.0;17;1;0;1;10;;;;
8159;0;12;4;37.0;260;77.0;16;3;0;2;5;;;;
8099;1;11;6;31.0;303;76.0;20;5;0;2;5;;;;
8099;0;18;4;69.0;659;89.0;13;3;0;1;5;;;;
8160;1;11;6;55.0;463;87.0;25;2;0;2;10;;;;
8160;0;4;3;45.0;397;81.0;19;4;0;4;2;;;;
8161;1;11;3;53.0;462;81.0;13;2;0;1;4;;;;
8161;0;11;2;47.0;418;78.0;25;2;0;2;3;;;;
8162;1;15;8;70.0;619;88.0;17;2;0;3;2;;;;
8162;0;6;1;30.0;266;68.0;19;0;0;0;0;;;;
8163;1;22;8;59.0;470;87.0;16;2;0;4;10;;;;
8163;0;4;1;41.0;354;77.0;15;1;0;2;1;;;;
8164;1;11;5;59.0;421;86.0;17;3;0;3;5;;;;
8164;0;9;3;41.0;293;77.0;24;3;0;0;4;;;;
8165;1;17;6;37.0;351;81.0;12;0;0;1;5;;;;
8165;0;17;8;63.0;597;90.0;15;2;0;1;9;;;;
8166;1;9;0;41.0;283;74.0;19;1;0;5;8;;;;
8166;0;16;6;59.0;400;83.0;18;2;1;4;9;;;;
8167;1;12;4;69.0;486;85.0;15;3;0;1;9;;;;
8167;0;11;6;31.0;230;65.0;18;2;0;3;3;;;;
7999;1;26;10;66.0;680;90.0;15;2;0;2;8;;;;
7999;0;5;2;34.0;353;81.0;17;2;0;1;1;;;;
8168;1;7;1;45.0;361;79.0;15;2;0;4;5;;;;
8168;0;11;4;55.0;434;79.0;21;3;0;0;5;;;;
7948;1;9;3;41.0;324;75.0;16;3;0;0;2;;;;
7948;0;15;6;59.0;466;84.0;19;0;0;1;9;;;;
8170;1;13;5;45.0;343;77.0;12;2;1;2;3;;;;
8170;0;9;4;55.0;412;81.0;15;2;1;0;4;;;;
8172;1;15;5;60.0;386;80.0;14;3;0;2;8;;;;
8172;0;11;5;40.0;263;69.0;16;3;1;0;7;;;;
8171;1;13;3;34.0;293;73.0;16;1;1;0;5;;;;
8171;0;14;3;66.0;569;89.0;26;1;1;0;7;;;;
8173;1;27;13;70.0;578;88.0;16;4;0;2;15;;;;
8173;0;5;1;30.0;254;73.0;18;2;1;0;2;;;;
8174;1;9;2;53.0;450;83.0;12;2;0;1;6;;;;
8174;0;11;5;47.0;412;86.0;17;2;0;1;4;;;;
8175;1;9;3;43.0;334;70.0;17;4;0;2;3;;;;
8175;0;23;5;57.0;423;79.0;26;3;0;0;12;;;;
8176;1;13;7;64.0;647;89.0;17;4;0;0;11;;;;
8176;0;4;0;36.0;381;79.0;17;4;0;3;1;;;;
8177;1;22;10;60.0;604;89.0;9;2;0;1;5;;;;
8177;0;6;3;40.0;408;85.0;8;1;0;1;3;;;;
8178;1;9;2;64.0;584;85.0;18;2;0;4;3;;;;
8178;0;10;3;36.0;315;76.0;14;6;0;5;4;;;;
8179;1;12;3;68.0;421;85.0;17;3;0;4;15;;;;
8179;0;10;2;32.0;207;63.0;21;3;0;2;1;;;;
8119;1;31;14;66.0;646;90.0;12;0;0;1;12;;;;
8119;0;8;1;34.0;353;80.0;8;2;1;0;0;;;;
8181;1;16;5;42.0;353;79.0;20;2;0;4;5;;;;
8181;0;10;3;58.0;488;86.0;13;2;0;4;3;;;;
8180;1;14;7;53.0;420;82.0;17;3;0;0;2;;;;
8180;0;13;5;47.0;388;74.0;18;2;0;2;5;;;;
8183;1;12;3;48.0;416;82.0;23;4;0;0;4;;;;
8183;0;12;2;52.0;445;84.0;19;5;0;0;6;;;;
8182;1;15;7;60.0;511;88.0;11;2;0;4;8;;;;
8182;0;18;7;40.0;343;84.0;20;3;0;1;7;;;;
8185;1;12;2;39.0;298;73.0;12;4;0;0;4;;;;
8185;0;17;5;61.0;446;80.0;10;1;0;2;9;;;;
8184;1;8;3;40.0;344;76.0;13;0;0;3;2;;;;
8184;0;12;6;60.0;500;83.0;15;3;0;2;8;;;;
8186;1;12;4;56.0;457;86.0;12;2;0;3;6;;;;
8186;0;6;3;44.0;366;82.0;11;1;0;2;4;;;;
8187;1;14;5;38.0;313;70.0;12;0;0;0;4;;;;
8187;0;17;6;62.0;501;83.0;8;1;0;1;5;;;;
8188;1;20;6;55.0;447;85.0;20;0;0;0;7;;;;
8188;0;14;3;45.0;373;81.0;14;1;0;0;6;;;;
8189;1;20;4;44.0;404;84.0;21;6;0;1;4;;;;
8189;0;10;4;56.0;516;86.0;14;2;0;0;2;;;;
8190;1;17;7;47.0;485;82.0;9;2;0;3;5;;;;
8190;0;14;6;53.0;533;85.0;10;2;1;3;3;;;;
8191;1;11;5;39.0;278;78.0;17;3;0;0;11;;;;
8191;0;5;2;61.0;453;85.0;18;4;0;0;6;;;;
8192;1;9;2;43.0;402;85.0;21;2;0;2;3;;;;
8192;0;13;1;57.0;518;87.0;9;1;1;2;7;;;;
8193;1;12;4;41.0;327;75.0;13;4;0;1;4;;;;
8193;0;13;0;59.0;440;80.0;23;2;0;1;8;;;;
8194;1;10;4;45.0;344;79.0;14;3;0;2;4;;;;
8194;0;18;3;55.0;409;88.0;18;1;0;2;11;;;;
8196;1;21;6;71.0;506;84.0;8;2;0;6;17;;;;
8196;0;4;1;29.0;223;65.0;17;5;0;6;4;;;;
8195;1;4;2;35.0;255;73.0;26;2;0;0;1;;;;
8195;0;18;5;65.0;453;85.0;15;0;0;1;2;;;;
8197;1;16;5;48.0;379;85.0;17;1;1;2;7;;;;
8197;0;17;6;52.0;396;89.0;22;3;1;1;8;;;;
8198;1;10;0;61.0;402;82.0;18;1;1;0;5;;;;
8198;0;6;5;39.0;266;76.0;17;1;0;0;1;;;;
8199;1;19;6;64.0;537;84.0;11;1;0;5;12;;;;
8199;0;17;7;36.0;304;75.0;15;0;0;2;4;;;;
8200;1;25;9;71.0;664;93.0;15;0;0;0;13;;;;
8200;0;7;3;29.0;277;82.0;13;0;0;2;3;;;;
8202;1;10;3;38.0;315;69.0;22;4;0;0;4;;;;
8202;0;16;4;62.0;500;78.0;18;1;0;4;5;;;;
8201;1;11;4;36.0;293;79.0;22;3;0;1;4;;;;
8201;0;13;2;64.0;519;86.0;14;3;0;0;4;;;;
8203;1;8;1;41.0;401;81.0;17;3;0;0;0;;;;
8203;0;12;5;59.0;579;87.0;22;1;0;0;2;;;;
8204;1;11;1;46.0;451;78.0;19;1;0;2;2;;;;
8204;0;13;6;54.0;508;81.0;20;1;0;2;7;;;;
8205;1;14;3;52.0;377;77.0;18;3;0;0;6;;;;
8205;0;15;10;48.0;357;79.0;12;1;0;2;7;;;;
8208;1;16;8;56.0;480;88.0;14;0;0;1;6;;;;
8208;0;12;4;44.0;373;84.0;11;1;0;3;5;;;;
8206;1;6;1;41.0;343;80.0;10;3;0;1;5;;;;
8206;0;20;2;59.0;486;84.0;6;0;0;1;8;;;;
8207;1;11;5;65.0;473;86.0;15;2;0;2;11;;;;
8207;0;11;4;35.0;263;72.0;24;3;0;1;2;;;;
8209;1;10;4;45.0;404;80.0;11;2;0;1;5;;;;
8209;0;9;2;55.0;480;85.0;15;3;0;1;9;;;;
8211;1;11;2;49.0;407;83.0;11;2;0;0;3;;;;
8211;0;17;5;51.0;419;82.0;17;4;0;1;10;;;;
8210;1;24;8;62.0;506;88.0;14;3;0;4;3;;;;
8210;0;8;4;38.0;329;78.0;21;2;0;1;3;;;;
8213;1;16;2;57.0;467;82.0;13;4;0;2;6;;;;
8213;0;11;5;43.0;359;71.0;17;3;0;2;4;;;;
8212;1;6;1;35.0;269;73.0;14;3;0;0;4;;;;
8212;0;17;1;65.0;491;85.0;12;1;0;1;8;;;;
8214;1;19;8;72.0;672;86.0;12;1;0;0;11;;;;
8214;0;11;5;28.0;258;69.0;22;4;0;2;4;;;;
8215;1;23;10;47.0;458;86.0;17;2;0;0;4;;;;
8215;0;8;4;53.0;493;86.0;4;2;1;3;5;;;;
8216;1;19;6;61.0;495;86.0;18;6;0;0;7;;;;
8216;0;8;3;39.0;328;79.0;16;4;0;0;4;;;;
8217;1;8;3;44.0;339;74.0;19;3;0;2;3;;;;
8217;0;15;6;56.0;423;82.0;17;2;0;2;4;;;;
8220;1;11;5;59.0;518;85.0;15;5;0;2;7;;;;
8220;0;12;4;41.0;366;76.0;21;3;0;2;6;;;;
8221;1;13;2;40.0;389;82.0;11;2;0;0;3;;;;
8221;0;3;1;60.0;584;86.0;10;1;0;0;2;;;;
8222;1;14;5;55.0;447;84.0;17;4;0;3;4;;;;
8222;0;11;3;45.0;366;82.0;12;2;0;1;5;;;;
8224;1;26;5;69.0;531;89.0;19;2;0;0;8;;;;
8224;0;7;2;31.0;249;67.0;21;4;0;0;3;;;;
8223;1;21;5;75.0;675;90.0;10;3;0;3;6;;;;
8223;0;8;4;25.0;233;72.0;12;1;0;0;1;;;;
8226;1;13;6;42.0;301;75.0;20;2;0;3;6;;;;
8226;0;16;4;58.0;424;84.0;18;0;0;1;6;;;;
8225;1;10;3;41.0;332;78.0;14;0;0;2;6;;;;
8225;0;14;4;59.0;479;80.0;14;2;0;1;2;;;;
8227;1;18;7;51.0;465;82.0;11;1;0;0;6;;;;
8227;0;12;5;49.0;458;84.0;13;0;0;4;3;;;;
8228;1;11;4;44.0;390;79.0;15;4;0;0;6;;;;
8228;0;19;6;56.0;490;83.0;11;0;0;1;6;;;;
